CustomerID,Age,Gender,MaritalStatus,Income,ProductID,ProductName,Price,StoreID,StoreName,Group,Type,Latitude,Longitude,TransactionID,Date,Quantity,TotalAmount
342,48,1,1,13.55,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR32786,2022-07-20,2,30000
154,31,0,1,8.36,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR64532,2022-05-25,5,75000
28,55,0,1,6.08,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR3908,2022-08-09,1,15000
267,22,0,0,0.0,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR43117,2022-01-14,4,60000
443,33,1,1,9.28,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR33855,2022-05-19,5,75000
142,23,1,0,1.58,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR97804,2022-04-13,2,30000
209,47,0,0,2.55,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR44922,2022-01-16,1,15000
423,22,0,1,3.55,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR47515,2022-08-19,3,45000
187,49,1,1,9.18,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR27681,2022-12-27,5,75000
413,31,0,1,8.8,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR48522,2022-10-28,2,30000
88,21,0,0,2.97,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR56276,2022-01-21,2,30000
73,53,0,1,13.71,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR34702,2022-07-30,1,15000
257,60,0,1,4.25,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR16609,2022-11-18,4,60000
369,32,0,1,10.62,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR49206,2022-11-13,4,60000
89,32,0,1,9.68,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR13405,2022-11-26,3,45000
407,53,1,1,9.27,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR88500,2022-12-15,3,45000
133,47,1,1,20.81,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR74254,2022-12-25,2,30000
288,22,0,0,0.0,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR67882,2022-09-13,1,15000
308,45,0,1,10.72,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR50090,2022-05-05,3,45000
373,55,1,1,14.59,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR50938,2022-10-25,3,45000
175,60,0,1,9.7,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR95040,2022-07-12,3,45000
147,59,1,1,8.02,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR65387,2022-05-11,5,75000
53,32,0,1,7.36,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR77911,2022-08-24,1,15000
98,56,0,1,14.54,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR78083,2022-04-21,5,75000
186,34,1,1,4.02,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR4354,2022-12-13,3,45000
31,38,0,1,9.61,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR72090,2022-10-01,5,75000
365,28,0,0,6.05,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR27277,2022-10-26,5,75000
260,33,0,0,6.65,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR76150,2022-03-25,5,75000
260,33,0,0,6.65,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR15080,2022-06-19,2,30000
431,40,1,1,9.51,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR14050,2022-07-11,3,45000
325,37,0,0,3.25,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR14595,2022-10-12,2,30000
358,32,1,1,3.2,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR12254,2022-08-19,5,75000
374,32,0,0,5.4,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR38076,2022-09-29,2,30000
166,33,0,1,3.33,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR8182,2022-10-22,4,60000
375,58,0,1,8.39,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR39049,2022-10-07,2,30000
158,49,1,1,5.6,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR47837,2022-05-08,1,15000
75,34,0,1,9.69,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR3480,2022-03-27,4,60000
432,35,1,1,9.79,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR59533,2022-08-18,4,60000
411,19,1,0,0.0,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR89483,2022-05-07,1,15000
80,44,0,1,13.45,P10,Cheese Stick,15000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR88240,2022-09-16,4,60000
203,53,0,1,17.2,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR10642,2022-11-24,3,54000
211,29,0,1,3.54,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR39496,2022-11-20,4,72000
246,40,1,0,21.81,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR44981,2022-07-14,3,54000
149,61,1,1,3.96,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR92184,2022-04-23,4,72000
131,25,0,0,7.12,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR39557,2022-04-12,4,72000
299,37,1,1,4.54,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR28611,2022-09-18,1,18000
37,51,0,1,17.11,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR31635,2022-12-26,2,36000
368,44,0,1,16.13,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR94611,2022-06-10,3,54000
92,60,0,1,10.72,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR17748,2022-02-06,3,54000
66,37,1,1,3.04,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR12529,2022-06-10,1,18000
289,29,0,1,2.37,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR99024,2022-01-21,3,54000
320,30,0,1,3.72,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR94623,2022-09-06,4,72000
360,54,0,1,35.78,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR43126,2022-06-22,3,54000
53,32,0,1,7.36,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR35686,2022-09-26,1,18000
251,45,1,1,3.38,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR31161,2022-11-01,1,18000
392,45,0,1,19.68,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR16232,2022-05-24,4,72000
260,33,0,0,6.65,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR98979,2022-02-24,2,36000
331,54,0,1,16.19,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR41507,2022-03-17,3,54000
192,26,0,0,4.47,P6,Cashew,18000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR18564,2022-08-13,1,18000
233,43,1,1,5.69,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR16580,2022-11-24,4,48000
159,53,1,1,13.65,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR29752,2022-02-09,3,36000
71,46,0,1,12.42,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR73860,2022-01-06,4,48000
340,41,0,0,10.9,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR570,2022-09-09,5,60000
286,60,0,1,6.19,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR63401,2022-10-18,1,12000
404,22,0,0,2.69,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR53185,2022-01-19,3,36000
92,60,0,1,10.72,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR7418,2022-03-04,2,24000
96,55,0,1,13.67,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR34291,2022-09-24,5,60000
172,57,1,1,8.96,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR46328,2022-07-02,5,60000
133,47,1,1,20.81,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR17852,2022-06-17,2,24000
63,58,0,1,10.78,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR75956,2022-08-14,1,12000
268,49,1,0,5.18,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR61442,2022-02-03,3,36000
279,62,0,1,5.35,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR44006,2022-07-29,4,48000
365,28,0,0,6.05,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR31909,2022-04-22,1,12000
260,33,0,0,6.65,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR23282,2022-11-22,5,60000
46,36,1,1,8.31,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR42508,2022-03-26,2,24000
46,36,1,1,8.31,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR11846,2022-10-13,2,24000
35,48,1,1,10.58,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR76889,2022-03-15,3,36000
80,44,0,1,13.45,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR77873,2022-06-22,4,48000
387,36,0,1,9.1,P4,Potato Chip,12000,1,Prima Tendean,Prima,Modern Trade,-6.2,106.816666,TR33375,2022-06-10,3,36000
183,27,1,0,0.18,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR98786,2022-11-24,1,7500
287,36,0,0,3.7,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR93280,2022-07-05,3,22500
233,43,1,1,5.69,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR6865,2022-08-16,5,37500
32,34,0,1,10.96,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR21628,2022-12-02,4,30000
7,31,0,1,4.57,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR45980,2022-01-03,3,22500
45,53,0,1,9.25,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR258,2022-09-28,4,30000
23,57,1,1,12.56,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR18364,2022-10-09,6,45000
306,49,0,1,16.52,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR64402,2022-09-18,1,7500
116,51,1,1,15.77,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR77963,2022-01-06,2,15000
164,18,1,0,0.0,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR29020,2022-05-07,4,30000
55,34,1,1,8.44,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR84962,2022-01-08,5,37500
269,39,1,1,6.3,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR24761,2022-04-19,6,45000
13,23,0,0,2.03,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR98774,2022-02-21,4,30000
122,26,1,0,0.14,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR33953,2022-03-31,3,22500
149,61,1,1,3.96,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR85800,2022-07-02,1,7500
324,36,1,1,10.59,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR89850,2022-12-11,1,7500
210,33,0,1,10.9,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR62628,2022-07-20,2,15000
2,60,1,1,6.23,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR12758,2022-05-07,6,45000
300,25,1,0,4.22,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR89196,2022-12-18,1,7500
138,37,1,1,8.96,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR16030,2022-04-07,3,22500
184,33,0,0,13.93,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR17260,2022-07-18,6,45000
356,56,0,1,13.25,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR86870,2022-05-21,5,37500
225,59,1,1,10.59,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR71324,2022-01-18,2,15000
326,24,1,0,2.69,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR88198,2022-12-23,1,7500
89,32,0,1,9.68,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR26976,2022-01-26,2,15000
215,25,0,0,5.54,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR41139,2022-12-11,3,22500
293,54,0,1,10.4,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR40082,2022-02-01,3,22500
60,56,0,1,10.61,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR3310,2022-11-11,4,30000
228,46,0,1,11.31,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR70377,2022-09-24,1,7500
153,36,1,1,9.54,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR7470,2022-09-01,2,15000
4,31,1,1,4.87,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR13511,2022-03-08,5,37500
388,44,1,1,16.12,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR90279,2022-11-18,5,37500
95,52,0,1,17.42,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR36341,2022-07-24,2,15000
100,45,1,1,6.71,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR71572,2022-03-16,2,15000
35,48,1,1,10.58,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR54984,2022-11-14,2,15000
163,47,1,1,6.3,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR50070,2022-04-09,6,45000
235,37,0,1,5.35,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR47938,2022-10-18,4,30000
419,38,1,1,3.86,P3,Crackers,7500,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR96225,2022-04-18,3,22500
183,27,1,0,0.18,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR34739,2022-09-22,1,16000
386,33,0,1,6.95,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR38395,2022-01-20,1,16000
218,29,0,1,3.52,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR42916,2022-06-14,2,32000
237,35,1,1,8.14,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR53649,2022-09-18,3,48000
366,18,0,0,0.0,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR46910,2022-07-31,3,48000
156,44,0,1,3.87,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR40897,2022-08-24,3,48000
354,53,1,1,16.94,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR12266,2022-11-29,2,32000
108,25,0,0,6.87,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR70887,2022-12-23,3,48000
246,40,1,0,21.81,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR457,2022-07-07,1,16000
249,47,0,1,13.34,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR35371,2022-05-23,1,16000
229,32,0,1,10.17,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR56411,2022-09-12,2,32000
275,41,0,1,15.33,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR76793,2022-05-15,1,16000
296,38,1,0,3.18,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR5213,2022-06-06,1,16000
296,38,1,0,3.18,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR51674,2022-06-17,2,32000
120,30,0,1,2.48,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR80868,2022-02-27,1,16000
56,20,1,0,1.0,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR17167,2022-08-01,3,48000
96,55,0,1,13.67,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR96549,2022-05-14,2,32000
298,38,1,1,8.99,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR89362,2022-03-26,3,48000
417,47,1,1,12.75,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR31623,2022-09-26,3,48000
190,34,1,1,8.85,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR45978,2022-05-21,2,32000
268,49,1,0,5.18,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR83136,2022-04-17,1,16000
379,48,1,1,17.74,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR47850,2022-12-01,2,32000
292,31,0,0,9.57,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR39426,2022-10-04,3,48000
365,28,0,0,6.05,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR75851,2022-06-02,2,32000
260,33,0,0,6.65,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR8290,2022-06-09,1,16000
95,52,0,1,17.42,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR30435,2022-07-07,2,32000
431,40,1,1,9.51,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR3460,2022-03-02,2,32000
431,40,1,1,9.51,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR90661,2022-03-14,2,32000
358,32,1,1,3.2,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR90632,2022-08-04,3,48000
163,47,1,1,6.3,P8,Oat,16000,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR39378,2022-11-30,1,16000
283,19,1,0,0.0,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR31029,2022-07-16,2,8400
333,47,0,1,17.99,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR23231,2022-04-03,3,12600
118,20,1,0,3.28,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR54521,2022-07-23,4,16800
34,45,0,1,6.36,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR74772,2022-11-25,3,12600
322,41,0,1,20.01,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR75017,2022-04-12,3,12600
322,41,0,1,20.01,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR48215,2022-05-12,4,16800
322,41,0,1,20.01,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR54818,2022-05-21,2,8400
117,45,1,1,12.55,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR42562,2022-04-27,3,12600
45,53,0,1,9.25,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR93762,2022-11-01,4,16800
194,31,1,1,4.33,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR34279,2022-12-11,3,12600
189,59,1,0,5.15,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR54439,2022-02-09,3,12600
355,19,1,0,0.0,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR65791,2022-03-10,3,12600
340,41,0,0,10.9,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR59848,2022-03-17,3,12600
70,30,1,1,4.42,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR79674,2022-05-03,4,16800
399,52,1,0,33.77,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR95407,2022-05-03,3,12600
12,45,1,1,4.94,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR32972,2022-03-28,2,8400
211,29,0,1,3.54,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR2139,2022-07-14,4,16800
246,40,1,0,21.81,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR1857,2022-03-23,5,21000
339,22,0,0,2.19,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR28355,2022-12-30,5,21000
312,54,0,1,18.77,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR79279,2022-07-30,3,12600
427,54,0,1,16.88,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR95763,2022-04-11,5,21000
2,60,1,1,6.23,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR91237,2022-05-31,3,12600
197,51,0,1,13.33,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR91651,2022-12-21,2,8400
361,26,1,0,0.06,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR67910,2022-08-01,2,8400
217,39,1,0,6.96,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR94484,2022-03-02,2,8400
142,23,1,0,1.58,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR71650,2022-01-15,5,21000
378,54,0,1,14.66,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR92203,2022-12-17,2,8400
401,45,0,1,4.08,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR61103,2022-05-08,2,8400
120,30,0,1,2.48,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR53728,2022-01-18,3,12600
367,43,0,1,10.96,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR33859,2022-01-28,4,16800
281,35,0,1,3.03,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR68285,2022-06-15,5,21000
289,29,0,1,2.37,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR50181,2022-09-02,2,8400
362,25,0,0,7.47,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR17593,2022-06-29,3,12600
320,30,0,1,3.72,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR9042,2022-01-22,3,12600
73,53,0,1,13.71,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR75389,2022-02-15,4,16800
294,54,1,1,19.07,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR17343,2022-08-17,5,21000
418,45,0,0,23.84,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR93791,2022-03-11,3,12600
418,45,0,0,23.84,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR65206,2022-08-05,3,12600
57,33,1,1,6.5,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR63415,2022-03-30,3,12600
10,34,1,1,4.0,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR92242,2022-12-04,5,21000
141,65,1,1,9.94,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR12024,2022-04-01,3,12600
141,65,1,1,9.94,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR5562,2022-07-06,3,12600
220,45,0,1,16.35,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR76592,2022-09-14,4,16800
379,48,1,1,17.74,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR96733,2022-12-13,3,12600
363,35,0,1,6.05,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR68293,2022-04-08,3,12600
380,40,0,1,5.77,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR14005,2022-06-02,4,16800
400,23,1,0,2.79,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR225,2022-07-03,2,8400
193,42,0,1,20.64,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR37670,2022-09-26,2,8400
228,46,0,1,11.31,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR78591,2022-12-22,2,8400
274,48,0,1,11.99,P5,Thai Tea,4200,7,Buana Indah,Buana,General Trade,3.316694,114.590111,TR52290,2022-12-04,2,8400
